URL,Status
http://www.latimes.com/world/asia/la-fg-china-straddling-bus-2016-story.html,200
http://www.latimes.com/world/global-development/la-fg-global-liberia-human-rights-oped-snap-story.html,200
http://www.latimes.com/world/africa/la-fg-south-africa-elephants-ivory-ban-20161230-story.html,200
http://www.latimes.com/world/africa/la-fg-morocco-climate-conference-20161119-story.html,200
http://www.latimes.com/world/africa/la-fg-south-africa-zuma-20161128-story.html,200
http://www.latimes.com/world/africa/la-fg-morocco-climate-conference-20161116-story.html,200
http://www.latimes.com/world/la-fg-venezuela-cnn-20170215-story.html,200
http://www.latimes.com/world/africa/la-fg-south-africa-mandela-zuma-20161101-story.html,200
http://www.latimes.com/world/middleeast,301
http://www.latimes.com/world/la-fg-paris-police-clashes-20170218-story.html,200
http://www.latimes.com/world/africa/la-fg-gambia-dictator-emergency-20170118-story.html,200
http://www.latimes.com/world/africa/la-fg-kenya-somali-refugees-20170209-story.html,200
http://www.latimes.com/world/la-fg-migrants-spain-border-fence-20170217-story.html,200
http://www.latimes.com/world/la-fg-malaysian-investigation-20170220-story.html,200
http://www.latimes.com/world/europe/la-fg-sweden-muslims-20160311-story.html,200
http://www.latimes.com/world/africa/la-fg-nigeria-charitable-man-20161119-story.html,200
http://www.latimes.com/world/africa/la-fg-somalia-famine-2017-story.html,200
http://www.latimes.com/world/africa/la-fg-congo-kabila-20161218-story.html,200
http://www.latimes.com/world/africa/la-fg-australia-trump-20170202-story.html,200
http://www.latimes.com/world/mexico-americas/la-fg-el-salvador-refugees-20170216-htmlstory.html,200
http://www.latimes.com/world/africa/la-fg-nigeria-bokoharam-schoolgirls-released-20161013-snap-story.html,200
http://www.latimes.com/world/europe,301
http://www.latimes.com/world/africa/la-fg-global-big-families-poverty-2016-story.html,200
http://www.latimes.com/world/africa/la-fg-nigeria-abducted-girls-snap-story.html,200
http://www.latimes.com/world/africa/la-fg-southafrica-ford-kuga-fires-recall-20170117-story.html,200
http://www.latimes.com/world/africa/la-fg-morocco-climate-conference-20161107-story.html,200
http://www.latimes.com/world/africa/la-fg-somalia-election-delay-20161227-story.html,200
http://www.latimes.com/world/asia/la-fg-korea-park-investigation-2017-story.html,200
http://www.latimes.com/shopping/traveloffers/,200
http://www.latimes.com/world/la-fg-iran-high-rise-20170119-story.html,200
http://www.latimes.com/world/la-fg-iran-us-wrestlers-20170205-story.html,200
http://www.latimes.com/world/middleeast/rss2.0.xml,200
http://www.latimes.com/world/la-fg-red-cross-attack-afghanistan-20170208-story.html,200
http://www.latimes.com/world/middleeast/la-fg-iran-trump-protests-20170207-story.html,200
http://www.latimes.com/world/middleeast/la-fg-turkey-constitution-20170115-story.html,200
http://www.latimes.com/world/middleeast/la-fg-iraq-trump-20170130-story.html,200
http://www.latimes.com/nation/la-fg-trump-netanyahu-20170209-story.html,200
http://www.latimes.com/world/la-fg-aleppo-chlorine-gas-20170213-story.html,200
http://www.latimes.com/entertainment/movies/moviesnow,301
http://www.latimes.com/entertainment/music/la-et-ms-grammys-2017-winners-pictures-photogallery.html,200
http://www.latimes.com/entertainment/tv/la-ca-st-0219-tvhighlights-20170219-story.html,200
http://www.latimes.com/entertainment/movies/reviews/,200
http://www.latimes.com/entertainment/movies/la-et-mn-killing-me-susana-review-20170213-story.html,200
http://www.latimes.com/entertainment/arts/la-et-cm-richard-walker-jacqueline-gordon-review-20170217-htmlstory.html,200
http://www.latimes.com/entertainment/tv/la-et-st-crashing-review-20170218-story.html,200
http://www.latimes.com/entertainment/la-et-super-bowl-51-halftime-lady-gaga-pictures-photogallery.html,200
http://www.latimes.com/entertainment/arts/miranda/la-et-cam-oscars-screenwriter-eric-heisserer-arrival-20170218-htmlstory.html,200
http://www.latimes.com/entertainment/gossip/la-et-mg-2017-makers-conference-20170203-story.html,200
http://www.latimes.com/entertainment/movies/la-et-latimes-photo-studio-at-sundance-20170120-photogallery.html,200
http://www.latimes.com/entertainment/movies/la-et-st-abrams-king-castle-rock-20170218-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-from-nowhere-review-20170216-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-in-dubious-battle-review-20170213-story.html,200
http://www.latimes.com/entertainment/tv/la-et-st-0218-tvhighlights-20170218-story.html,200
http://www.latimes.com/entertainment/gossip/,200
http://www.latimes.com/entertainment/movies/la-et-mn-ghost-new-orleans-review-20170217-story.html,200
http://www.latimes.com/entertainment/tv/la-et-st-the-good-fight-review-20170218-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-planetgiegling-20170217-story.html,200
http://www.latimes.com/entertainment/arts/la-et-cm-grimly-handsome-review-20170217-story.html,200
http://www.latimes.com/entertainment/tv/la-et-st-planet-earth-2-review-20170217-story.html,200
http://www.latimes.com/entertainment/envelope/la-en-mn-gold-standard-newsletter-oscars-20170217-story.html,200
http://www.latimes.com/entertainment/arts/la-et-cm-topanga-film-festival-20170217-story.html,200
http://www.latimes.com/entertainment/arts/la-et-cm-wild-up-adams-review-20170218-story.html,200
http://www.latimes.com/entertainment/herocomplex/,200
http://www.latimes.com/entertainment/rss2.0.xml,200
http://www.latimes.com/entertainment/gossip/la-et-mg-roman-polanski-return-20170216-story.html,200
http://www.latimes.com/entertainment/tv/la-et-st-president-trump-first-press-conference-cnn-fake-leaked-20170216-story.html,200
http://www.latimes.com/entertainment/movies/la-ca-mn-new-video-manchester-by-the-sea-20170219-story.html,200
http://www.latimes.com/newsletters/la-newsletter-hot-property-signup-page-htmlstory.html,200
http://www.latimes.com/entertainment/herocomplex/la-et-hc-steven-universe-mcfarlane-toys-20170217-story.html,200
http://www.latimes.com/picks,301
http://www.latimes.com/entertainment/la-et-sag-awards-2017-winners-room-pictures-photogallery.html,200
http://www.latimes.com/entertainment/gossip/la-et-mg-johnny-depp-lawsuit-business-managers-money-20170201-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-tbone-burnett-album-20170217-story.html,200
http://www.latimes.com/entertainment/gossip/la-et-mg-beyonce-pregnant-twins-record-20170202-htmlstory.html,200
http://www.latimes.com/entertainment/la-et-sag-awards-2017-red-carpet-pictures-photogallery.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-mini-fabricated-city-review-20170216-story.html,200
http://www.latimes.com/entertainment/la-et-sag-awards-2017-show-highlights-pictures-photogallery.html,200
http://www.latimes.com/entertainment/gossip/la-et-mg-pharrell-williams-triplets-babies-20170131-story.html,200
http://www.latimes.com/la-fg-trump-international-20170217-story.html,200
http://www.latimes.com/world/asia/la-fg-china-hong-kong-billionaire-20170213-story.html,200
http://www.latimes.com/world/la-fg-kim-death-20170215-story.html,200
http://www.latimes.com/world/latest/rss2.0.xml,200
http://www.latimes.com/world/la-fg-trump-nato-20170213-story.html,200
http://www.latimes.com/world/asia/la-fg-north-korea-missile-trump-20170212-story.html,200
http://www.latimes.com/world/mexico-americas/la-fg-mexico-trump-protests-20170212-story.html,200
http://www.latimes.com/world/asia/la-fg-jakarta-election-20170215-story.html,200
http://www.latimes.com/world/asia/la-fg-south-korea-samsung-arrest-20170216-story.html,200
http://www.latimes.com/world/europe/la-fg-romania-protests-2017-story.html,200
http://www.latimes.com/business/la-fi-trump-fiduciary-dodd-frank-20170203-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-black-bloc-uc-berkeley-protest-20170203-story.html,200
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-trump-tax-20170129-story.html,200
http://www.latimes.com/local/lanow/la-me-lax-protest-20170129-story.html,200
http://www.latimes.com/business/hollywood/la-fi-ct-inauguration-ratings-20170119-story.html,200
http://www.latimes.com/local/california/la-essential-education-updates-southern-trump-devos-and-spicer-addressed-1487102754-htmlstory.html,200
http://www.latimes.com/world/mexico-americas/la-fg-rights-groups-blast-sentencing-of-venezuelan-opposition-leader-20150911-story.html,200
http://www.latimes.com/world/la-fg-russia-putin-apology-20170206-story.html,200
http://www.latimes.com/local/lanow/la-me-lax-delays-protests-trump-20170130-story.html,200
http://www.latimes.com/politics/la-live-updates-9th-circuit-arguments-trump-s-words-come-back-to-bite-him-in-1486511992-htmlstory.html,200
http://www.latimes.com/business/la-fi-ivanka-trump-conway-20170209-story.html,200
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-makes-his-first-comments-about-1487182491-htmlstory.html,200
http://www.latimes.com/nation/la-na-pol-trump-immigration-vetting-20170129-story.html,200
http://www.latimes.com/politics/la-na-pol-trump-abortion-20170127-story.html,200
http://www.latimes.com/politics/la-na-pol-sanctuary-legal-battle-20170127-story.html,200
http://www.latimes.com/business/la-fi-us-mexico-nafta-tension-20170126-story.html,200
http://www.latimes.com/topic/sports/gymnastics/15028000-topic.html,200
http://www.latimes.com/sports/usc/la-sp-usc-ucla-basketball-20170217-story.html,200
http://www.latimes.com/sports/olympics/la-sp-gymnastics-sexual-abuse-20170220-story,200
http://www.latimes.com/topic/sports/football/atlanta-falcons-ORSPT000032-topic.html,200
http://www.latimes.com/topic/crime-law-justice/crime/02001000-topic.html,200
http://www.latimes.com/sports/dodgers/la-sp-dodgers-adrian-gonzalez-20170217-story.html,200
http://www.latimes.com/topic/sports/football/super-bowl-EVSPR000004-topic.html,200
http://www.latimes.com/topic/sports/football/new-england-patriots-ORSPT000192-topic.html,200
http://www.latimes.com/sports/more/la-sp-genesis-open-sidebar-20170219-story.html,200
http://www.latimes.com/topic/sports/golf/dustin-johnson-PESPT008834-topic.html,200
http://www.latimes.com/topic/sports/golf/u.s.-open-%28golf%29-EVSPR000018-topic.html,200
http://www.latimes.com/topic/sports/golf/phil-mickelson-PESPT005015-topic.html,200
http://www.latimes.com/sports/more/la-sp-genesis-open-20170219-story,200
http://www.latimes.com/la-bio-john-cherwa-staff.html,200
http://www.latimes.com/sports/more/la-sp-genesis-open-notes-20170219-story.html,200
http://www.latimes.com/topic/sports/golf/15027000-topic.html,200
http://www.latimes.com/topic/sports/golf/jason-day-PESPT0000010585-topic.html,200
http://www.latimes.com/topic/sports/golf/pga-tour-15007111-topic.html,200
http://www.latimes.com/health/la-he-zendaya-5q-20160725-snap-story.html,200
http://www.latimes.com/health/la-he-running-clubs-20160623-snap-story.html,200
http://www.latimes.com/topic/entertainment/people-01026001767175-topic.html,200
http://www.latimes.com/health/la-he-mark-feuerstein-20161227-story,200
http://www.latimes.com/topic/environmental-issues/conservation/national-parks/yosemite-national-park-PLREC000112-topic.html,200
http://www.latimes.com/health/la-he-wound-care-20160725-snap-story.html,200
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-oz-stem-cell-20170213-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-stone-gossard-seattle-bungalow-20170216-story.html,200
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-auto-emissions-20170213-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-john-larroquette-venice-home-20170217-story.html,200
http://www.latimes.com/business/la-fi-euro-disney-20170210-story.html,200
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-snapchat-company-sets-ipo-targets-1487256694-htmlstory.html,200
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-2017-htmlstory.html,200
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-how-much-money-snap-s-existing-1487274904-htmlstory.html,200
http://www.latimes.com/business/la-fi-yellen-fed-republicans-20170215-story.html,200
http://www.latimes.com/business/lazarus/la-fi-lazarus-valentines-day-20170214-story.html,200
